id;symbol;name;path
alpha-finance;alpha;Alpha Finance;./data/coins/alpha-finance/
alphalink;ank;AlphaLink;./data/coins/alphalink/
alpha-platform;a;Alpha Token;./data/coins/alpha-platform/
alpha-quark-token;aqt;Alpha Quark Token;./data/coins/alpha-quark-token/
alqo;xlq;ALQO;./data/coins/alqo/
alrightcoin;alc;AlrightCoin;./data/coins/alrightcoin/
altbet;abet;Altbet;./data/coins/altbet/
altcommunity-coin;altom;ALTOM;./data/coins/altcommunity-coin/
alt-estate;alt;AltEstate Token;./data/coins/alt-estate/
altmarkets-coin;altm;Altmarkets Coin;./data/coins/altmarkets-coin/
aludra-network;ald;Aludra Network;./data/coins/aludra-network/
amaten;ama;Amaten;./data/coins/amaten/
amazonacoin;amz;AmazonasCoin;./data/coins/amazonacoin/
amber;amb;Ambrosus;./data/coins/amber/
americanhorror-finance;AHF;AmericanHorror.Finance;./data/coins/americanhorror-finance/
amino-network;amio;Amino Network;./data/coins/amino-network/
amis;amis;AMIS;./data/coins/amis/
amix;amix;AMIX;./data/coins/amix/
aml-bitcoin;abtc;AML Bitcoin;./data/coins/aml-bitcoin/
ammbr;amr;Ammbr;./data/coins/ammbr/
amo;amo;AMO Coin;./data/coins/amo/
amodule-network;amo;Amodule Network;./data/coins/amodule-network/
amon;amn;Amon;./data/coins/amon/
amond;amon;AmonD;./data/coins/amond/
amoveo;veo;Amoveo;./data/coins/amoveo/
ampleforth;ampl;Ampleforth;./data/coins/ampleforth/
amp-token;amp;Amp;./data/coins/amp-token/
amsterdamcoin;ams;AmsterdamCoin;./data/coins/amsterdamcoin/
amun-bitcoin-3x-daily-long;btc3l;Amun Bitcoin 3x Daily Long;./data/coins/amun-bitcoin-3x-daily-long/
amun-bitcoin-3x-daily-short;btc3s;Amun Bitcoin 3x Daily Short;./data/coins/amun-bitcoin-3x-daily-short/
amun-ether-3x-daily-long;eth3l;Amun Ether 3x Daily Long;./data/coins/amun-ether-3x-daily-long/
amun-ether-3x-daily-short;eth3s;Amun Ether 3x Daily Short;./data/coins/amun-ether-3x-daily-short/
anarcheth;aeth;AnarchETH;./data/coins/anarcheth/
anchor;anct;Anchor;./data/coins/anchor/
anchor-neural-world-token;anw;Anchor Neural World Token;./data/coins/anchor-neural-world-token/
andes-coin;andes;AndesCoin;./data/coins/andes-coin/
android-chain;adc;Android chain;./data/coins/android-chain/
animal-friends-united;afu;Animal Friends United;./data/coins/animal-friends-united/
animalitycoin;anty;AnimalityCoin;./data/coins/animalitycoin/
animecoin;ani;Animecoin;./data/coins/animecoin/
anj;anj;Aragon Court;./data/coins/anj/
ankr;ankr;Ankr;./data/coins/ankr/
anon;anon;ANON;./data/coins/anon/
anoncoin;anc;Anoncoin;./data/coins/anoncoin/
anonymous-coin;amc;Anonymous Coin;./data/coins/anonymous-coin/
antiample;xamp;Antiample;./data/coins/antiample/
anti-fraud-chain;afc;Anti-Fraud Chain;./data/coins/anti-fraud-chain/
antique-zombie-shards;zomb;Antique Zombie Shards;./data/coins/antique-zombie-shards/
antra;antr;Antra;./data/coins/antra/
anyone;any;ANYONE;./data/coins/anyone/
anyswap;any;Anyswap;./data/coins/anyswap/
aos;aos;AOS;./data/coins/aos/
apecoin;ape;APEcoin;./data/coins/apecoin/
apex;cpx;Apex Network;./data/coins/apex/
apexel-natural-nano;ann;Apexel Natural Nano;./data/coins/apexel-natural-nano/
apholding-coin;aph;APHolding Coin;./data/coins/apholding-coin/
apiary-fund-coin;afc;Apiary Fund Coin;./data/coins/apiary-fund-coin/
apis;apis;APIS;./data/coins/apis/
apis-coin;apis;APIS Coin;./data/coins/apis-coin/
apix;apix;APIX;./data/coins/apix/
apm-coin;APM;apM Coin;./data/coins/apm-coin/
apollo;apl;Apollo;./data/coins/apollo/
apollon;xap;Apollon Network;./data/coins/apollon/
apollon-limassol;APL;Apollon Limassol Fan Token;./data/coins/apollon-limassol/
apot;apot;APOT;./data/coins/apot/
app-alliance-association;aaa;AAAchain;./data/coins/app-alliance-association/
appcoins;appc;AppCoins;./data/coins/appcoins/
appics;apx;Appics;./data/coins/appics/
apple-network;ank;Apple Network;./data/coins/apple-network/
apple-protocol-token;aapl;Apple Protocol Token;./data/coins/apple-protocol-token/
apr-coin;apr;APR Coin;./data/coins/apr-coin/
apy-finance;apy;APY.Finance;./data/coins/apy-finance/
aqt-token;aqt;AQT Token;./data/coins/aqt-token/
aquariuscoin;arco;AquariusCoin;./data/coins/aquariuscoin/
aquest;aqu;aQuest;./data/coins/aquest/
aquila-protocol;aux;Aquila Protocol;./data/coins/aquila-protocol/
aragon;ant;Aragon;./data/coins/aragon/
aragon-china-token;anc;Aragon China;./data/coins/aragon-china-token/
araw-token;araw;ARAW Token;./data/coins/araw-token/
arbidex;abx;Arbidex;./data/coins/arbidex/
arbiswap;aswap;Arbiswap;./data/coins/arbiswap/
arbit;arb;ARbit Coin;./data/coins/arbit/
arbitool-token;att;ArbiTool Token;./data/coins/arbitool-token/
arbitragect;arct;ArbitrageCT;./data/coins/arbitragect/
arcblock;abt;Arcblock;./data/coins/arcblock/
arcee-coin;arcee;Arcee Coin;./data/coins/arcee-coin/
archer-dao-governance-token;arch;Archer DAO Governance Token;./data/coins/archer-dao-governance-token/
archetypal-network;actp;Archetypal Network;./data/coins/archetypal-network/
arcona;arcona;Arcona;./data/coins/arcona/
arcs;arx;ARCS;./data/coins/arcs/
arcticcoin;arc;Advanced Technology Coin;./data/coins/arcticcoin/
ardcoin;ardx;ArdCoin;./data/coins/ardcoin/
ardor;ardr;Ardor;./data/coins/ardor/
arepacoin;arepa;Arepacoin;./data/coins/arepacoin/
argenpeso;argp;ArgenPeso;./data/coins/argenpeso/
argentum;arg;Argentum;./data/coins/argentum/
aricoin;ari;Aricoin;./data/coins/aricoin/
aries-chain;aries;Aries Chain;./data/coins/aries-chain/
arion;arion;Arion;./data/coins/arion/
arionum;aro;Arionum;./data/coins/arionum/
ark;ark;Ark;./data/coins/ark/
armours;arm;Armours;./data/coins/armours/
armtoken;tarm;ARMTOKEN;./data/coins/armtoken/
arpa-chain;arpa;ARPA Chain;./data/coins/arpa-chain/
arqma;arq;ArQmA;./data/coins/arqma/
arrow;arw;Arrow;./data/coins/arrow/
artax;xax;ARTAX;./data/coins/artax/
artbyte;aby;ArtByte;./data/coins/artbyte/
artemine;arte;Artemine;./data/coins/artemine/
artex-coin;atx;Artex Coin;./data/coins/artex-coin/
artfinity-token;at;Artfinity Token;./data/coins/artfinity-token/
arthur-chain;arc;Arthur Chain;./data/coins/arthur-chain/
artiqoxenergy;aie;ArtiqoxEnergy;./data/coins/artiqoxenergy/
artista;arts;ARTISTA;./data/coins/artista/
artis-turba;artis;Artis Turba;./data/coins/artis-turba/
arto;rto;Arto;./data/coins/arto/
arweave;ar;Arweave;./data/coins/arweave/
aryacoin;aya;Aryacoin;./data/coins/aryacoin/
asac-coin;asac;Asac Coin;./data/coins/asac-coin/
ascension;asn;Ascension;./data/coins/ascension/
asch;xas;Asch;./data/coins/asch/
asian-african-capital-chain;acc;Asian-African Capital Chain;./data/coins/asian-african-capital-chain/
asian-dragon;ad;Asian Dragon;./data/coins/asian-dragon/
asian-model-festival;amf;ASIAN MODEL FESTIVAL;./data/coins/asian-model-festival/
asia-reserve-currency-coin;arcc;Asia Reserve Currency Coin;./data/coins/asia-reserve-currency-coin/
asimi;asimi;ASIMI;./data/coins/asimi/
askobar-network;asko;Asko;./data/coins/askobar-network/
asla;asla;ASLA;./data/coins/asla/
asobi-coin;abx;ASOBI COIN;./data/coins/asobi-coin/
aspire;asp;Aspire;./data/coins/aspire/
as-roma;asr;AS Roma Fan Token;./data/coins/as-roma/
assemble-protocol;asm;Assemble Protocol;./data/coins/assemble-protocol/
asset-gdp-token;gdp;Asset GDP Token;./data/coins/asset-gdp-token/
asta;asta;ASTA;./data/coins/asta/
aston;atx;Aston;./data/coins/aston/
astr-coin;astr;ASTR Coin;./data/coins/astr-coin/
astro;astro;Astro;./data/coins/astro/
astrotools;astro;AstroTools;./data/coins/astrotools/
asura;asa;Asura;./data/coins/asura/
asyagro;asy;ASYAGRO;./data/coins/asyagro/
atari;atri;Atari;./data/coins/atari/
atbcoin;atb;ATBCoin;./data/coins/atbcoin/
atheios;ath;Atheios;./data/coins/atheios/
atheneum;aem;Atheneum;./data/coins/atheneum/
atlant;atl;Atlant;./data/coins/atlant/
atlantic-coin;atc;Atlantic Coin;./data/coins/atlantic-coin/
atlantis-token;atis;Atlantis Token;./data/coins/atlantis-token/
atlas;atls;Atlas Network;./data/coins/atlas/
atlas-protocol;ATP;Atlas Protocol;./data/coins/atlas-protocol/
atletico-madrid;atm;Atletico Madrid Fan Token;./data/coins/atletico-madrid/
atm-cash-gold;atmcash;ATM Cash Gold;./data/coins/atm-cash-gold/
atmchain;atm;ATMChain;./data/coins/atmchain/
atmos;atmos;Atmos;./data/coins/atmos/
atn;atn;ATN;./data/coins/atn/
atomic-wallet-coin;awc;Atomic Wallet Coin;./data/coins/atomic-wallet-coin/
atonomi;atmi;Atonomi;./data/coins/atonomi/
atromg8;ag8;ATROMG8;./data/coins/atromg8/
attention-mining;cll;Attention Mining;./data/coins/attention-mining/
attila;att;Attila;./data/coins/attila/
attn;attn;ATTN;./data/coins/attn/
auctus;auc;Auctus;./data/coins/auctus/
audax;audax;Audax;./data/coins/audax/
audiocoin;adc;AudioCoin;./data/coins/audiocoin/
audius;audio;Audius;./data/coins/audius/
augur;rep;Augur;./data/coins/augur/
aunit;aunit;Aunit;./data/coins/aunit/
aurei;are;Aurei;./data/coins/aurei/
aureus-nummus-gold;ang;Aureus Nummus Gold;./data/coins/aureus-nummus-gold/
auric-network;auscm;Auric Network;./data/coins/auric-network/
aurora;aoa;Aurora;./data/coins/aurora/
aurora-dao;idex;IDEX;./data/coins/aurora-dao/
aurumcoin;au;AurumCoin;./data/coins/aurumcoin/
auruscoin;awx;AurusCOIN;./data/coins/auruscoin/
aurusgold;awg;AurusGOLD;./data/coins/aurusgold/
auscoin;ausc;Auscoin;./data/coins/auscoin/
australia-cash;aus;Australia Cash;./data/coins/australia-cash/
authorship;ats;Authorship;./data/coins/authorship/
automatic-clearing-high-speed;ach;Automatic Clearing High Speed;./data/coins/automatic-clearing-high-speed/
autonio;niox;Autonio;./data/coins/autonio/
auxilium;aux;Auxilium;./data/coins/auxilium/
avalanche-2;AVAX;Avalanche;./data/coins/avalanche-2/
avantage;avn;Avantage;./data/coins/avantage/
avccoin;avc;AVCCOIN;./data/coins/avccoin/
aventus;avt;Aventus;./data/coins/aventus/
aware;at;AWARE;./data/coins/aware/
axai;axai;Axai;./data/coins/axai/
axe;axe;Axe;./data/coins/axe/
axel;axel;AXEL;./data/coins/axel/
axia;axiav3;Axia;./data/coins/axia/
axial;axl;AXiaL;./data/coins/axial/
axie-infinity;axs;Axie Infinity;./data/coins/axie-infinity/
axioms;axi;Axioms;./data/coins/axioms/
axion;axn;Axion;./data/coins/axion/
axis-defi;axis;Axis DeFi;./data/coins/axis-defi/
axpire;axpr;aXpire;./data/coins/axpire/
ayfi;ayfi;Aave YFI;./data/coins/ayfi/
azbit;az;Azbit;./data/coins/azbit/
az-fundchain;azt;AZ Fundchain;./data/coins/az-fundchain/
azuki;azuki;Azuki;./data/coins/azuki/
azuma-coin;azum;Azuma Coin;./data/coins/azuma-coin/
azuras;uzz;UZURAS;./data/coins/azuras/
azzure;azzr;Azzure;./data/coins/azzure/
b2b;b2b;B2BX;./data/coins/b2b/
b2bcoin-2;b2b;B2Bcoin;./data/coins/b2bcoin-2/
b360;b360;B360;./data/coins/b360/
b91;b91;B91;./data/coins/b91/
baasid;baas;BaaSid;./data/coins/baasid/
babb;bax;BABB;./data/coins/babb/
backpacker-coin;bpc;BackPacker Coin;./data/coins/backpacker-coin/
baconcoin;bak;BaconCoin;./data/coins/baconcoin/
baconswap;bacon;BaconSwap;./data/coins/baconswap/
baepay;baepay;BAEPAY;./data/coins/baepay/
baer-chain;brc;Baer Chain;./data/coins/baer-chain/
bagcoin;bgc;Bagcoin;./data/coins/bagcoin/
baguette-token;bgtt;Baguette Token;./data/coins/baguette-token/
bakerytoken;bake;BakeryToken;./data/coins/bakerytoken/
balancer;bal;Balancer;./data/coins/balancer/
balicoin;bali;Bali Coin;./data/coins/balicoin/
balkan-coin;bkc;Balkan coin;./data/coins/balkan-coin/
ball-coin;ball;BALL Coin;./data/coins/ball-coin/
balloon-coin;balo;Balloon Coin;./data/coins/balloon-coin/
ballotbox;bbx;Ballotbox;./data/coins/ballotbox/
bamboo-token;boo;Bamboo;./data/coins/bamboo-token/
bananados;yban;BananoDOS;./data/coins/bananados/
bananatok;bna;BananaTok;./data/coins/bananatok/
banana-token;bnana;Chimpion;./data/coins/banana-token/
banano;ban;Banano;./data/coins/banano/
banca;banca;Banca;./data/coins/banca/
bancor;bnt;Bancor Network Token;./data/coins/bancor/
band-protocol;band;Band Protocol;./data/coins/band-protocol/
bankcoincash;bcash;BankCoin BCash;./data/coins/bankcoincash/
bankcoin-cash;bkc;Bankcoin Cash;./data/coins/bankcoin-cash/
bankcoin-reserve;bcr;Bankcoin Reserve;./data/coins/bankcoin-reserve/
bankera;bnk;Bankera;./data/coins/bankera/
bankex;bkx;BANKEX;./data/coins/bankex/
banklife;lib;Banklife;./data/coins/banklife/
bankroll-extended-token;bnkrx;Bankroll Extended Token;./data/coins/bankroll-extended-token/
bankroll-network;bnkr;Bankroll Network;./data/coins/bankroll-network/
bankroll-vault;vlt;Bankroll Vault;./data/coins/bankroll-vault/
banque-universal;cbu;Banque Universal;./data/coins/banque-universal/
baooka-token;bazt;Baz Token;./data/coins/baooka-token/
bar;bar;Balance Accounted Receipt;./data/coins/bar/
bare;bare;BARE;./data/coins/bare/
barin;barin;BARIN;./data/coins/barin/
barkis;bks;Barkis Network;./data/coins/barkis/
barnbridge;bond;BarnBridge;./data/coins/barnbridge/
baroin;bri;Baroin;./data/coins/baroin/
bartertrade;bart;BarterTrade;./data/coins/bartertrade/
based-money;$based;Based Money;./data/coins/based-money/
basic;basic;BASIC;./data/coins/basic/
basic-attention-token;bat;Basic Attention Token;./data/coins/basic-attention-token/
basid-coin;basid;Basid Coin;./data/coins/basid-coin/
bast;bast;Bast;./data/coins/bast/
bastonet;bsn;Bastonet;./data/coins/bastonet/
bata;bta;Bata;./data/coins/bata/
bavala;bva;Bavala;./data/coins/bavala/
bbscoin;bbs;BBSCoin;./data/coins/bbscoin/
bcat;bcat;BCAT;./data/coins/bcat/
bcb-blockchain;bcb;BCB Blockchain;./data/coins/bcb-blockchain/
bcdiploma;bcdt;BCdiploma-EvidenZ;./data/coins/bcdiploma/
bcv;bcv;BitCapitalVendor;./data/coins/bcv/
bdai;bdai;bDAI;./data/coins/bdai/
beacon;becn;Beacon;./data/coins/beacon/
beam;beam;BEAM;./data/coins/beam/
bean-cash;bitb;Bean Cash;./data/coins/bean-cash/
beatzcoin;btzc;BeatzCoin;./data/coins/beatzcoin/
beautyk;btkc;BeautyK;./data/coins/beautyk/
beautypaycoin;bpc;BeautyPaycoin;./data/coins/beautypaycoin/
beaxy-exchange;bxy;Beaxy;./data/coins/beaxy-exchange/
becaz;bcz;Becaz;./data/coins/becaz/
bee-coin;bee;BEE Coin;./data/coins/bee-coin/
beefy-finance;bifi;Beefy.Finance;./data/coins/beefy-finance/
beekan;bkbt;BeeKan / Beenews;./data/coins/beekan/
beeng-token;beeng;BEENG Token;./data/coins/beeng-token/
beenode;bnode;Beenode;./data/coins/beenode/
beer-money;beer;Beer Money;./data/coins/beer-money/
beestore;bht;BeeStore;./data/coins/beestore/
beetle-coin;beet;Beetle Coin;./data/coins/beetle-coin/
befasterholdertoken;bfht;BeFasterHolderToken;./data/coins/befasterholdertoken/
beholder;eye;Behodler;./data/coins/beholder/
belacoin;bela;Belacoin;./data/coins/belacoin/
beldex;bdx;Beldex;./data/coins/beldex/
believer;blvr;BELIEVER;./data/coins/believer/
belifex;befx;Belifex;./data/coins/belifex/
bella-protocol;bel;Bella Protocol;./data/coins/bella-protocol/
bellcoin;bell;Bellcoin;./data/coins/bellcoin/
bellevue-network;blv;Bellevue Network;./data/coins/bellevue-network/
benative;bnv;BeNative;./data/coins/benative/
benchmark-protocol;mark;Benchmark Protocol;./data/coins/benchmark-protocol/
benepit;bnp;BenePit;./data/coins/benepit/
benscoin;bsc;Benscoin;./data/coins/benscoin/
benz;benz;Benz;./data/coins/benz/
beowulf;bwf;Beowulf;./data/coins/beowulf/
bergco-coin;berg;BergCo Coin;./data/coins/bergco-coin/
berncash;bern;BERNcash;./data/coins/berncash/
berrypic;bpc;BestPick Coin;./data/coins/berrypic/
berryx;brx;BerryX;./data/coins/berryx/
bestay;bsy;Bestay;./data/coins/bestay/
bestswap-community-token;betc;Bestswap Community Token;./data/coins/bestswap-community-token/
betdice;dice;BetDice;./data/coins/betdice/
betherchip;bec;Betherchip;./data/coins/betherchip/
bethereum;bether;Bethereum;./data/coins/bethereum/
betller-coin;btllr;Betller Coin;./data/coins/betller-coin/
bet-protocol;bepro;BetProtocol;./data/coins/bet-protocol/
betrium;btrm;Betrium;./data/coins/betrium/
betterbetting;betr;BetterBetting;./data/coins/betterbetting/
better-money;better;Better Money;./data/coins/better-money/
betxoin;betxc;Betxoin;./data/coins/betxoin/
beverage;beverage;BEVERAGE;./data/coins/beverage/
beyondcoin;bynd;Beyondcoin;./data/coins/beyondcoin/
beyond-the-scene-coin;btsc;Beyond The Scene Coin;./data/coins/beyond-the-scene-coin/
bezant;bznt;Bezant;./data/coins/bezant/
bezop;bez;Bezop;./data/coins/bezop/
bfine;bri;Bfine;./data/coins/bfine/
bfx-coin;bfx;BFX COIN;./data/coins/bfx-coin/
bgogo;bgg;Bgogo Token;./data/coins/bgogo/
bgt;bgt;BGT;./data/coins/bgt/
bhex-global-circulation-token;bht;BHEX Token;./data/coins/bhex-global-circulation-token/
bhtx-token;bhtx;BHTX Token;./data/coins/bhtx-token/
biblepay;bbp;BiblePay;./data/coins/biblepay/
bibox-token;bix;Bibox Token;./data/coins/bibox-token/
bidao;bid;Bidao;./data/coins/bidao/
bidesk;bdk;Bidesk;./data/coins/bidesk/
bidipass;bdp;BidiPass;./data/coins/bidipass/
bigbang-coin;bigb;BIGBANG Coin;./data/coins/bigbang-coin/
bigbang-core;bbc;BigBang Core;./data/coins/bigbang-core/
bigbang-game;bbgc;BigBang Game;./data/coins/bigbang-game/
bigbom-eco;bbo;Bigbom;./data/coins/bigbom-eco/
bigdata-cash;bdcash;BigdataCash;./data/coins/bigdata-cash/
biggame;bg;BigGame;./data/coins/biggame/
bigo-token;bigo;BIGOCOIN;./data/coins/bigo-token/
biido;bion;Biido;./data/coins/biido/
biki;biki;BIKI;./data/coins/biki/
bilaxy-token;bia;Bilaxy Token;./data/coins/bilaxy-token/
bilira;tryb;BiLira;./data/coins/bilira/
billarycoin;blry;BillaryCoin;./data/coins/billarycoin/
billetcoin;blt;Billetcoin;./data/coins/billetcoin/
billionaire-token;xbl;Billionaire Token;./data/coins/billionaire-token/
billionhappiness;bhc;BillionHappiness;./data/coins/billionhappiness/
bimcoin;bim;Bimcoin;./data/coins/bimcoin/
binancecoin;bnb;Binance Coin;./data/coins/binancecoin/
binance-gbp;bgbp;Binance GBP Stable Coin;./data/coins/binance-gbp/
binanceidr;bidr;BIDR;./data/coins/binanceidr/
binance-krw;BKRW;Binance KRW;./data/coins/binance-krw/
binance-usd;busd;Binance USD;./data/coins/binance-usd/
binarium;bin;Binarium;./data/coins/binarium/
bincentive;bcnt;Bincentive;./data/coins/bincentive/
bintex-futures;bntx;Bintex Futures;./data/coins/bintex-futures/
biocrypt;bio;BioCrypt;./data/coins/biocrypt/
biokkoin;bkkg;Biokkoin;./data/coins/biokkoin/
bione-coin;bic;BIONE COIN;./data/coins/bione-coin/
biotron;btrn;Biotron;./data/coins/biotron/
bip;bip;Minter;./data/coins/bip/
birake;bir;Birake;./data/coins/birake/
birdchain;bird;Birdchain;./data/coins/birdchain/
bismuth;bis;Bismuth;./data/coins/bismuth/
bispex;bpx;Bispex;./data/coins/bispex/
bitalgo;alg;Bitalgo;./data/coins/bitalgo/
bitanium;bi;Bitanium;./data/coins/bitanium/
bitball;btb;Bitball;./data/coins/bitball/
bitball-treasure;btrs;Bitball Treasure;./data/coins/bitball-treasure/
bitbar;btb;Bitbar;./data/coins/bitbar/
bitbay;bay;BitBay;./data/coins/bitbay/
bitblocks-project;bbk;BitBlocks;./data/coins/bitblocks-project/
bitbook-gambling;bxk;Bitbook Gambling;./data/coins/bitbook-gambling/
bitboost;bbt;BitBoost;./data/coins/bitboost/
bitcanna;bcna;BitCanna;./data/coins/bitcanna/
bitcash;bitc;BitCash;./data/coins/bitcash/
bitceo;bceo;bitCEO;./data/coins/bitceo/
bitcherry;bchc;BitCherry;./data/coins/bitcherry/
bitclave;cat;BitClave;./data/coins/bitclave/
bitcloud;btdx;Bitcloud;./data/coins/bitcloud/
bitcloud-pro;bpro;BitCloud Pro;./data/coins/bitcloud-pro/
bitCNY;bitcny;bitCNY;./data/coins/bitCNY/
bitcoen;ben;BitCoen;./data/coins/bitcoen/
bitcoffeen;bff;Bitcoffeen;./data/coins/bitcoffeen/
bitcoiin;b2g;Bitcoiin;./data/coins/bitcoiin/
bitcoin;btc;Bitcoin;./data/coins/bitcoin/
bitcoin-2;btc2;Bitcoin 2;./data/coins/bitcoin-2/
bitcoin-5000;bvk;Bitcoin 5000;./data/coins/bitcoin-5000/
bitcoin-adult;btad;Bitcoin Adult;./data/coins/bitcoin-adult/
bitcoin-air;xba;Bitcoin Air;./data/coins/bitcoin-air/
bitcoin-atom;bca;Bitcoin Atom;./data/coins/bitcoin-atom/
bitcoin-bep2;btcb;Bitcoin BEP2;./data/coins/bitcoin-bep2/
bitcoinboss;boss;BitcoinBOSS;./data/coins/bitcoinboss/
